unified_id,method,perturbation_count,target_in@1,target_in@3,target_in@5,target_in@10,best_rank_any_perturb,worst_rank_any_perturb,jaccard_top10_across_perturbs,mean_latency_ms
UNI-C7B415BC21F4,Hybrid_NoRerank,5,0,0,0,0,,,0.5,923.8231658935547
UNI-C7B415BC21F4,Hybrid_Rerank,5,0,0,0,0,,,0.5,960.5082035064697
UNI-EE8735E5C522,Dense_Only,5,0,0,0,0,,,0.6666666666666666,43.66879463195801
UNI-EE8735E5C522,BM25_Only,5,0,0,0,0,,,1.0,878.2161235809326
UNI-EE8735E5C522,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,1030.2173137664795
UNI-EE8735E5C522,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,996.0626125335693
UNI-EEC215D15460,Dense_Only,5,0,0,0,0,,,0.3125,44.962406158447266
UNI-EEC215D15460,BM25_Only,5,0,0,0,0,,,1.0,875.1195430755615
UNI-EEC215D15460,Hybrid_NoRerank,5,0,0,0,0,,,0.3333333333333333,1080.029296875
UNI-EEC215D15460,Hybrid_Rerank,5,0,0,0,0,,,0.3333333333333333,920.1387882232666
UNI-651FB8883C56,Dense_Only,5,0,0,0,0,,,0.3125,44.735097885131836
UNI-651FB8883C56,BM25_Only,5,0,0,0,0,,,1.0,793.5691833496094
UNI-651FB8883C56,Hybrid_NoRerank,5,0,0,0,0,,,0.5384615384615384,1023.9892959594727
UNI-651FB8883C56,Hybrid_Rerank,5,0,0,0,0,,,0.5384615384615384,866.5219783782959
UNI-F154970FB788,Dense_Only,5,0,0,0,0,,,0.75,46.085405349731445
UNI-F154970FB788,BM25_Only,5,0,0,0,0,,,1.0,941.7319297790527
UNI-F154970FB788,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,1184.0426921844482
UNI-F154970FB788,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,994.6676254272461
UNI-0829CA974259,Dense_Only,5,0,0,0,0,,,0.6666666666666666,43.932437896728516
UNI-0829CA974259,BM25_Only,5,0,0,0,0,,,1.0,929.5904159545898
UNI-0829CA974259,Hybrid_NoRerank,5,0,0,0,0,,,0.6666666666666666,955.7157039642334
UNI-0829CA974259,Hybrid_Rerank,5,0,0,0,0,,,0.6666666666666666,894.1672801971436
UNI-76606AEB4CAF,Dense_Only,5,0,0,0,0,,,0.5833333333333334,43.746376037597656
UNI-76606AEB4CAF,BM25_Only,5,0,0,0,0,,,0.8181818181818182,837.522554397583
UNI-76606AEB4CAF,Hybrid_NoRerank,5,0,0,0,0,,,0.6666666666666666,871.9602108001709
UNI-76606AEB4CAF,Hybrid_Rerank,5,0,0,0,0,,,0.6666666666666666,809.0738296508789
UNI-B163E7CE7E8B,Dense_Only,5,0,0,0,0,,,0.6153846153846154,46.842336654663086
UNI-B163E7CE7E8B,BM25_Only,5,0,0,0,0,,,1.0,661.2627983093262
UNI-B163E7CE7E8B,Hybrid_NoRerank,5,0,0,0,0,,,0.6153846153846154,827.6735782623291
UNI-B163E7CE7E8B,Hybrid_Rerank,5,0,0,0,0,,,0.6153846153846154,694.8042392730713
UNI-80F27C8695C8,Dense_Only,5,0,0,0,0,,,0.5384615384615384,43.760013580322266
UNI-80F27C8695C8,BM25_Only,5,0,0,0,0,,,1.0,881.1812400817871
UNI-80F27C8695C8,Hybrid_NoRerank,5,0,0,0,0,,,0.46153846153846156,1080.2813053131104
UNI-80F27C8695C8,Hybrid_Rerank,5,0,0,0,0,,,0.46153846153846156,929.4837474822998
UNI-BB42CAC8A516,Dense_Only,5,0,0,0,0,,,0.05,43.91803741455078
UNI-BB42CAC8A516,BM25_Only,5,0,0,0,0,,,1.0,922.1575736999512
UNI-BB42CAC8A516,Hybrid_NoRerank,5,0,0,0,0,,,0.05,1079.4289112091064
UNI-BB42CAC8A516,Hybrid_Rerank,5,0,0,0,0,,,0.05,951.7817497253418
UNI-ED51E639B55F,Dense_Only,5,0,0,0,0,,,1.0,43.103885650634766
UNI-ED51E639B55F,BM25_Only,5,0,0,0,0,,,1.0,1031.5900802612305
UNI-ED51E639B55F,Hybrid_NoRerank,5,0,0,0,0,,,0.6666666666666666,1021.1734294891357
UNI-ED51E639B55F,Hybrid_Rerank,5,0,0,0,0,,,0.6666666666666666,983.8932514190674
UNI-570C1998FC65,Dense_Only,5,0,0,0,0,,,0.6666666666666666,46.950626373291016
UNI-570C1998FC65,BM25_Only,5,0,0,0,0,,,1.0,1119.9657917022705
UNI-570C1998FC65,Hybrid_NoRerank,5,0,0,0,0,,,0.75,1009.6226215362549
UNI-570C1998FC65,Hybrid_Rerank,5,0,0,0,0,,,0.75,1091.3639068603516
